,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
398028,571216,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-10-14 13:06,0.39,16081.0,United Kingdom
398238,571229,23329,DECORATIVE WICKER HEART LARGE,1,2011-10-14 14:04,1.65,15453.0,United Kingdom
398251,571229,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-10-14 14:04,1.25,15453.0,United Kingdom
398416,571241,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2011-10-14 14:58,0.95,14592.0,United Kingdom
398441,571241,22630,DOLLY GIRL LUNCH BOX,1,2011-10-14 14:58,1.95,14592.0,United Kingdom
398442,571241,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-10-14 14:58,4.25,14592.0,United Kingdom
398443,571241,22095,LADS ONLY TISSUE BOX,3,2011-10-14 14:58,0.39,14592.0,United Kingdom
398444,571241,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2011-10-14 14:58,2.95,14592.0,United Kingdom
398931,571265,22472,TV DINNER TRAY DOLLY GIRL,1,2011-10-16 11:31,4.95,16674.0,United Kingdom
398947,571265,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-10-16 11:31,0.83,16674.0,United Kingdom
398948,571265,23354,6 GIFT TAGS 50'S CHRISTMAS ,2,2011-10-16 11:31,0.83,16674.0,United Kingdom
399011,571268,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-10-16 12:06,2.89,15351.0,United Kingdom
399082,571270,23330,DECORATIVE WICKER HEART MEDIUM,2,2011-10-16 12:09,1.25,12940.0,United Kingdom
399088,571270,21618,4 WILDFLOWER BOTANICAL CANDLES,2,2011-10-16 12:09,1.25,12940.0,United Kingdom
399101,571270,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-10-16 12:09,2.95,12940.0,United Kingdom
399167,571272,23102,SILVER HEARTS TABLE DECORATION,12,2011-10-16 12:19,0.83,13878.0,United Kingdom
399254,571274,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-16 12:25,9.95,16934.0,United Kingdom
399261,571275,23194,GYMKHANA TREASURE BOOK BOX,1,2011-10-16 12:28,2.25,15994.0,United Kingdom
399262,571275,23177,TREASURE ISLAND BOOK BOX,1,2011-10-16 12:28,2.25,15994.0,United Kingdom
399286,571275,23461,SWEETHEART BIRD HOUSE,2,2011-10-16 12:28,4.15,15994.0,United Kingdom
399385,571279,23405,HOME SWEET HOME 2 DRAWER CABINET,1,2011-10-16 12:54,4.95,16466.0,United Kingdom
399592,571282,23252,VINTAGE RED ENAMEL TRIM JUG ,1,2011-10-16 13:24,3.75,15545.0,United Kingdom
399737,571286,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-10-16 14:35,2.1,14547.0,United Kingdom
399750,571286,71279,PINK GLASS CANDLEHOLDER,1,2011-10-16 14:35,2.95,14547.0,United Kingdom
399752,571286,17021,NAMASTE SWAGAT INCENSE,6,2011-10-16 14:35,0.3,14547.0,United Kingdom
399753,571286,17021,NAMASTE SWAGAT INCENSE,6,2011-10-16 14:35,0.3,14547.0,United Kingdom
399754,571286,17021,NAMASTE SWAGAT INCENSE,6,2011-10-16 14:35,0.3,14547.0,United Kingdom
399806,571286,23402,HOME SWEET HOME 3 PEG HANGER ,1,2011-10-16 14:35,3.75,14547.0,United Kingdom
399807,571286,23405,HOME SWEET HOME 2 DRAWER CABINET,1,2011-10-16 14:35,4.95,14547.0,United Kingdom
399910,571289,23132,SMALL IVORY HEART WALL ORGANISER,6,2011-10-16 15:27,5.75,15113.0,United Kingdom
399914,571289,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,2011-10-16 15:27,1.25,15113.0,United Kingdom
399918,571289,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-10-16 15:27,2.95,15113.0,United Kingdom
399952,571291,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-10-16 15:44,1.65,13610.0,United Kingdom
399954,571291,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-10-16 15:44,1.25,13610.0,United Kingdom
399979,571291,48173C,DOORMAT BLACK FLOCK ,1,2011-10-16 15:44,8.25,13610.0,United Kingdom
400527,571317,84992,72 SWEETHEART FAIRY CAKE CASES,3,2011-10-17 10:48,0.55,17377.0,United Kingdom
400528,571317,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-10-17 10:48,0.55,17377.0,United Kingdom
400529,571317,22951,60 CAKE CASES DOLLY GIRL DESIGN,3,2011-10-17 10:48,0.55,17377.0,United Kingdom
400786,571372,22436,12 COLOURED PARTY BALLOONS,1,2011-10-17 11:55,0.65,17201.0,United Kingdom
400796,571372,22185,SLATE TILE NATURAL HANGING,36,2011-10-17 11:55,1.45,17201.0,United Kingdom
400922,571408,23299,FOOD COVER WITH BEADS SET 2 ,1,2011-10-17 12:22,3.75,15012.0,United Kingdom
400926,571408,22429,ENAMEL MEASURING JUG CREAM,1,2011-10-17 12:22,4.25,15012.0,United Kingdom
400936,571408,22970,LONDON BUS COFFEE MUG,1,2011-10-17 12:22,2.55,15012.0,United Kingdom
400942,571408,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-10-17 12:22,4.95,15012.0,United Kingdom
401075,571418,23321,SMALL WHITE HEART OF WICKER,1,2011-10-17 12:35,1.65,16412.0,United Kingdom
401088,571418,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2011-10-17 12:35,1.25,16412.0,United Kingdom
401091,571418,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2011-10-17 12:35,1.49,16412.0,United Kingdom
401100,571418,22189,CREAM HEART CARD HOLDER,1,2011-10-17 12:35,3.95,16412.0,United Kingdom
401103,571418,75049L,LARGE CIRCULAR MIRROR MOBILE,6,2011-10-17 12:35,1.25,16412.0,United Kingdom
401191,571429,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2011-10-17 12:50,3.75,15335.0,United Kingdom
401272,571433,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-10-17 13:19,0.83,13015.0,United Kingdom
401847,571442,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-10-17 13:39,1.65,17049.0,United Kingdom
402021,571461,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-10-17 14:12,2.08,16932.0,United Kingdom
402026,571461,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2011-10-17 14:12,4.25,16932.0,United Kingdom
402027,571461,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-17 14:12,1.65,16932.0,United Kingdom
402033,571461,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-17 14:12,1.65,16932.0,United Kingdom
402040,571461,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-10-17 14:12,2.08,16932.0,United Kingdom
402088,571464,23284,DOORMAT KEEP CALM AND COME IN,1,2011-10-17 14:28,8.25,14805.0,United Kingdom
402113,571465,22736,RIBBON REEL MAKING SNOWMEN ,5,2011-10-17 14:29,1.65,14830.0,United Kingdom
402230,571475,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-17 14:42,0.95,15033.0,United Kingdom
402415,571498,22271,FELTCRAFT DOLL ROSIE,1,2011-10-17 15:06,2.95,17841.0,United Kingdom
403598,571642,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-10-18 12:07,1.65,17203.0,United Kingdom
403837,571654,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-10-18 12:17,0.79,18118.0,United Kingdom
403912,571656,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-10-18 12:43,1.95,16393.0,United Kingdom
404080,571667,20750,RED RETROSPOT MINI CASES,1,2011-10-18 13:04,7.95,14554.0,United Kingdom
404093,571667,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,2011-10-18 13:04,0.65,14554.0,United Kingdom
404095,571667,23388,WOODLAND MINI BACKPACK,1,2011-10-18 13:04,4.15,14554.0,United Kingdom
404096,571667,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-18 13:04,4.15,14554.0,United Kingdom
404153,571669,22999,TRAVEL CARD WALLET VINTAGE LEAF,15,2011-10-18 13:11,0.42,17758.0,United Kingdom
404162,571669,21787,RAIN PONCHO RETROSPOT,3,2011-10-18 13:11,0.85,17758.0,United Kingdom
404176,571669,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-10-18 13:11,4.95,17758.0,United Kingdom
404517,571679,23004,TRAVEL CARD WALLET PANTRY,2,2011-10-18 13:41,0.42,14159.0,United Kingdom
404635,571682,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-10-18 14:00,0.83,14179.0,United Kingdom
404657,571682,23176,ABC TREASURE BOOK BOX ,1,2011-10-18 14:00,2.25,14179.0,United Kingdom
404658,571682,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-10-18 14:00,0.83,14179.0,United Kingdom
404680,571682,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-10-18 14:00,4.95,14179.0,United Kingdom
404690,571682,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-10-18 14:00,2.25,14179.0,United Kingdom
404692,571682,23176,ABC TREASURE BOOK BOX ,1,2011-10-18 14:00,2.25,14179.0,United Kingdom
406416,571779,22606,WOODEN SKITTLES GARDEN SET,1,2011-10-19 11:27,15.95,12748.0,United Kingdom
406426,571779,22467,GUMBALL COAT RACK,1,2011-10-19 11:27,2.55,12748.0,United Kingdom
406625,571809,71053,WHITE METAL LANTERN,1,2011-10-19 11:44,3.75,15039.0,United Kingdom
406626,571809,22650,CERAMIC PIRATE CHEST MONEY BANK,8,2011-10-19 11:44,1.45,15039.0,United Kingdom
406845,571837,23506,MINI PLAYING CARDS SPACEBOY ,1,2011-10-19 12:11,0.42,16470.0,United Kingdom
406859,571837,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-10-19 12:11,0.85,16470.0,United Kingdom
406864,571837,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-10-19 12:11,0.85,16470.0,United Kingdom
406865,571837,21915,RED  HARMONICA IN BOX ,1,2011-10-19 12:11,1.25,16470.0,United Kingdom
406878,571837,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2011-10-19 12:11,1.25,16470.0,United Kingdom
406898,571837,23346,SPACEBOY BEAKER,3,2011-10-19 12:11,1.25,16470.0,United Kingdom
406992,571841,23330,DECORATIVE WICKER HEART MEDIUM,2,2011-10-19 12:21,1.25,17625.0,United Kingdom
407056,571845,23461,SWEETHEART BIRD HOUSE,2,2011-10-19 12:34,4.15,16869.0,United Kingdom
407096,571846,20828,GLITTER BUTTERFLY CLIPS,1,2011-10-19 12:35,2.55,17841.0,United Kingdom
407111,571846,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-10-19 12:35,0.42,17841.0,United Kingdom
407129,571846,23321,SMALL WHITE HEART OF WICKER,1,2011-10-19 12:35,1.65,17841.0,United Kingdom
407130,571846,22469,HEART OF WICKER SMALL,1,2011-10-19 12:35,1.65,17841.0,United Kingdom
407433,571883,22152,PLACE SETTING WHITE STAR,1,2011-10-19 13:58,0.42,14704.0,United Kingdom
407462,571883,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-10-19 13:58,1.25,14704.0,United Kingdom
407463,571883,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-10-19 13:58,1.25,14704.0,United Kingdom
407469,571883,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-10-19 13:58,0.65,14704.0,United Kingdom
407477,571883,21807,WHITE CHRISTMAS STAR DECORATION,1,2011-10-19 13:58,0.42,14704.0,United Kingdom
407481,571883,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-10-19 13:58,1.25,14704.0,United Kingdom
407494,571883,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-10-19 13:58,2.95,14704.0,United Kingdom
407495,571883,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-10-19 13:58,3.75,14704.0,United Kingdom
407565,C571893,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-10-19 14:13,4.95,13314.0,United Kingdom
407602,571899,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,2011-10-19 14:22,1.25,16885.0,United Kingdom
407617,571899,23322,LARGE WHITE HEART OF WICKER,1,2011-10-19 14:22,2.95,16885.0,United Kingdom
407720,571909,22093,MOTORING TISSUE BOX,1,2011-10-19 15:08,0.39,15006.0,United Kingdom
407733,571909,22948,METAL DECORATION NAUGHTY CHILDREN ,1,2011-10-19 15:08,0.85,15006.0,United Kingdom
407740,571909,16048,TEATIME ROUND PENCIL SHARPENER ,1,2011-10-19 15:08,0.12,15006.0,United Kingdom
407751,571909,20985,HEART CALCULATOR,1,2011-10-19 15:08,1.25,15006.0,United Kingdom
407758,571909,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-10-19 15:08,1.65,15006.0,United Kingdom
407771,571909,21117,BLOND DOLL DOORSTOP,2,2011-10-19 15:08,1.25,15006.0,United Kingdom
407774,571909,21117,BLOND DOLL DOORSTOP,2,2011-10-19 15:08,1.25,15006.0,United Kingdom
407778,571909,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-10-19 15:08,1.25,15006.0,United Kingdom
407807,571909,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-10-19 15:08,4.95,15006.0,United Kingdom
407808,571909,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-10-19 15:08,1.25,15006.0,United Kingdom
407818,571909,21355,TOAST ITS - I LOVE YOU ,2,2011-10-19 15:08,1.25,15006.0,United Kingdom
407820,571909,21117,BLOND DOLL DOORSTOP,2,2011-10-19 15:08,1.25,15006.0,United Kingdom
407957,571918,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-10-19 16:05,0.19,17350.0,United Kingdom
408582,571965,22449,SILK PURSE BABUSHKA PINK,1,2011-10-20 10:41,3.35,17238.0,United Kingdom
408686,572023,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-20 11:03,1.69,17764.0,United Kingdom
408712,572023,22567,20 DOLLY PEGS RETROSPOT,1,2011-10-20 11:03,1.45,17764.0,United Kingdom
409222,572050,22384,LUNCH BAG PINK POLKADOT,1,2011-10-20 12:23,1.65,17346.0,United Kingdom
409281,572055,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-10-20 12:34,2.1,17346.0,United Kingdom
409364,572058,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-10-20 12:43,2.95,18252.0,United Kingdom
409368,572058,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-10-20 12:43,0.85,18252.0,United Kingdom
409378,572058,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-20 12:43,2.1,18252.0,United Kingdom
409394,572058,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2,2011-10-20 12:43,1.25,18252.0,United Kingdom
409764,572073,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-10-20 13:46,1.25,13263.0,United Kingdom
409790,572074,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-10-20 13:54,3.75,16284.0,United Kingdom
409819,572074,21027,NINJA RABBIT PINK,2,2011-10-20 13:54,1.25,16284.0,United Kingdom
409823,572074,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-10-20 13:54,1.45,16284.0,United Kingdom
410076,572090,23169,CLASSIC GLASS COOKIE JAR,1,2011-10-20 14:33,4.15,13573.0,United Kingdom
410113,572092,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-10-20 14:41,2.95,17125.0,United Kingdom
410115,572092,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,6,2011-10-20 14:41,1.25,17125.0,United Kingdom
410134,572092,23071,MARIE ANTOINETTE TRINKET BOX GOLD,1,2011-10-20 14:41,12.5,17125.0,United Kingdom
410137,572092,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-10-20 14:41,2.95,17125.0,United Kingdom
410138,572092,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-10-20 14:41,2.95,17125.0,United Kingdom
410167,572095,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2011-10-20 15:15,4.95,15511.0,United Kingdom
410181,572095,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-10-20 15:15,3.75,15511.0,United Kingdom
410309,572103,20764,ABSTRACT CIRCLES SKETCHBOOK ,2,2011-10-20 15:57,3.75,17571.0,United Kingdom
410322,572103,22505,MEMO BOARD COTTAGE DESIGN,1,2011-10-20 15:57,4.95,17571.0,United Kingdom
410329,572103,22919,HERB MARKER MINT,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410330,572103,22917,HERB MARKER ROSEMARY,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410331,572103,22916,HERB MARKER THYME,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410332,572103,22920,HERB MARKER BASIL,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410333,572103,22918,HERB MARKER PARSLEY,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410334,572103,22921,HERB MARKER CHIVES ,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410385,572103,22921,HERB MARKER CHIVES ,1,2011-10-20 15:57,0.65,17571.0,United Kingdom
410405,572103,22505,MEMO BOARD COTTAGE DESIGN,1,2011-10-20 15:57,4.95,17571.0,United Kingdom
410430,572103,20781,GOLD EAR MUFF HEADPHONES,1,2011-10-20 15:57,5.49,17571.0,United Kingdom
410431,572103,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-10-20 15:57,1.65,17571.0,United Kingdom
410445,572103,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-10-20 15:57,2.1,17571.0,United Kingdom
410456,572103,84826,ASSTD DESIGN 3D PAPER STICKERS,1,2011-10-20 15:57,0.85,17571.0,United Kingdom
410458,572103,84558A,3D DOG PICTURE PLAYING CARDS,1,2011-10-20 15:57,2.95,17571.0,United Kingdom
410462,572103,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-10-20 15:57,1.65,17571.0,United Kingdom
410470,572103,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-20 15:57,4.95,17571.0,United Kingdom
410472,572103,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-20 15:57,2.1,17571.0,United Kingdom
410473,572103,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-20 15:57,2.1,17571.0,United Kingdom
410479,572103,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-10-20 15:57,4.95,17571.0,United Kingdom
410487,572103,79160,HEART SHAPE WIRELESS DOORBELL,1,2011-10-20 15:57,2.1,17571.0,United Kingdom
410489,572103,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-20 15:57,2.1,17571.0,United Kingdom
410498,572103,20749,ASSORTED COLOUR MINI CASES,1,2011-10-20 15:57,7.95,17571.0,United Kingdom
410499,572103,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-10-20 15:57,4.95,17571.0,United Kingdom
410503,572103,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-10-20 15:57,2.08,17571.0,United Kingdom
410505,572103,84826,ASSTD DESIGN 3D PAPER STICKERS,1,2011-10-20 15:57,0.85,17571.0,United Kingdom
410507,572103,22535,MAGIC DRAWING SLATE BUNNIES ,1,2011-10-20 15:57,0.42,17571.0,United Kingdom
411058,572192,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-10-21 11:30,1.25,18118.0,United Kingdom
411068,572192,23329,DECORATIVE WICKER HEART LARGE,1,2011-10-21 11:30,1.65,18118.0,United Kingdom
411507,572219,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2011-10-21 13:17,1.25,17463.0,United Kingdom
411508,572219,22673,FRENCH GARDEN SIGN BLUE METAL,1,2011-10-21 13:17,1.25,17463.0,United Kingdom
411644,C572226,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-21 13:58,12.75,15321.0,United Kingdom
411709,572227,23543,WALL ART KEEP CALM ,1,2011-10-21 14:01,8.25,15051.0,United Kingdom
411769,572229,22835,HOT WATER BOTTLE I AM SO POORLY,8,2011-10-21 14:23,4.95,14329.0,United Kingdom
412128,572280,20974,12 PENCILS SMALL TUBE SKULL,1,2011-10-23 11:05,0.65,16007.0,United Kingdom
412341,572284,21578,WOODLAND DESIGN  COTTON TOTE BAG,2,2011-10-23 12:08,2.25,16744.0,United Kingdom
412353,572285,21391,FRENCH LAVENDER SCENT HEART,3,2011-10-23 12:16,0.75,14698.0,United Kingdom
412360,572285,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-10-23 12:16,3.75,14698.0,United Kingdom
412519,572291,22598,CHRISTMAS MUSICAL ZINC TREE,3,2011-10-23 12:46,0.29,16931.0,United Kingdom
412714,572295,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2011-10-23 13:49,1.25,16686.0,United Kingdom
412716,572295,23392,SPACEBOY ROCKET LOLLY MAKERS,1,2011-10-23 13:49,2.08,16686.0,United Kingdom
412720,572295,23256,CHILDRENS CUTLERY SPACEBOY ,1,2011-10-23 13:49,4.15,16686.0,United Kingdom
412730,572295,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,12,2011-10-23 13:49,0.85,16686.0,United Kingdom
412766,572295,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-23 13:49,4.25,16686.0,United Kingdom
412786,572295,23505,PLAYING CARDS I LOVE LONDON ,1,2011-10-23 13:49,1.25,16686.0,United Kingdom
412818,572296,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-10-23 14:28,1.65,13598.0,United Kingdom
412821,572296,22188,BLACK HEART CARD HOLDER,1,2011-10-23 14:28,3.95,13598.0,United Kingdom
412825,572296,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-10-23 14:28,4.15,13598.0,United Kingdom
412826,572296,23239,SET OF 4 KNICK KNACK TINS POPPIES,2,2011-10-23 14:28,4.15,13598.0,United Kingdom
412831,572296,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-23 14:28,2.08,13598.0,United Kingdom
412871,572300,23252,VINTAGE RED ENAMEL TRIM JUG ,1,2011-10-23 14:40,3.75,18005.0,United Kingdom
412876,572300,23131,MISTLETOE HEART WREATH CREAM,1,2011-10-23 14:40,4.15,18005.0,United Kingdom
412882,572301,21900,"KEY FOB , SHED",1,2011-10-23 14:41,0.65,16794.0,United Kingdom
412953,572302,22037,ROBOT BIRTHDAY CARD,12,2011-10-23 14:47,0.42,15427.0,United Kingdom
412986,572302,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-10-23 14:47,3.25,15427.0,United Kingdom
412988,572302,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,2011-10-23 14:47,3.25,15427.0,United Kingdom
413116,572306,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,2,2011-10-23 15:11,0.42,17841.0,United Kingdom
413184,572307,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-23 15:23,2.95,16905.0,United Kingdom
413185,572307,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-10-23 15:23,0.79,16905.0,United Kingdom
413303,572309,21819,GLITTER CHRISTMAS STAR ,2,2011-10-23 15:29,0.39,14432.0,United Kingdom
413321,572309,47469,ASSORTED SHAPES PHOTO CLIP SILVER ,1,2011-10-23 15:29,0.65,14432.0,United Kingdom
413424,572312,21617,4 LILY  BOTANICAL DINNER CANDLES,2,2011-10-23 15:47,1.25,15022.0,United Kingdom
413441,572312,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-10-23 15:47,4.95,15022.0,United Kingdom
413443,572312,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-23 15:47,4.25,15022.0,United Kingdom
413449,572312,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-10-23 15:47,4.25,15022.0,United Kingdom
413453,572312,23356,LOVE HOT WATER BOTTLE,1,2011-10-23 15:47,5.95,15022.0,United Kingdom
413463,572312,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-23 15:47,4.25,15022.0,United Kingdom
413464,572312,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-23 15:47,4.25,15022.0,United Kingdom
413467,572312,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-10-23 15:47,4.95,15022.0,United Kingdom
413501,572314,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-10-23 15:59,0.85,17111.0,United Kingdom
413615,572317,22738,RIBBON REEL SNOWY VILLAGE,1,2011-10-23 16:13,1.65,14629.0,United Kingdom
413640,572318,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1,2011-10-23 16:19,1.45,15436.0,United Kingdom
413661,572318,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1,2011-10-23 16:19,1.45,15436.0,United Kingdom
413663,572318,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1,2011-10-23 16:19,0.85,15436.0,United Kingdom
413664,572318,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-10-23 16:19,1.25,15436.0,United Kingdom
413668,572318,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1,2011-10-23 16:19,0.85,15436.0,United Kingdom
413676,572318,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2011-10-23 16:19,2.95,15436.0,United Kingdom
413678,572318,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-10-23 16:19,0.55,15436.0,United Kingdom
413690,572318,23214,JINGLE BELL HEART ANTIQUE GOLD,1,2011-10-23 16:19,2.08,15436.0,United Kingdom
413696,572318,20996,JAZZ HEARTS ADDRESS BOOK,1,2011-10-23 16:19,0.19,15436.0,United Kingdom
413705,572318,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-10-23 16:19,0.55,15436.0,United Kingdom
413706,572318,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-10-23 16:19,1.25,15436.0,United Kingdom
413717,572318,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-10-23 16:19,0.55,15436.0,United Kingdom
413718,572318,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-10-23 16:19,0.55,15436.0,United Kingdom
413726,572318,23165,LARGE CERAMIC TOP STORAGE JAR,2,2011-10-23 16:19,1.65,15436.0,United Kingdom
413948,572330,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-10-24 10:17,1.25,16426.0,United Kingdom
413949,572330,21876,POTTERING MUG,1,2011-10-24 10:17,1.65,16426.0,United Kingdom
413968,572330,23209,LUNCH BAG VINTAGE DOILY ,1,2011-10-24 10:17,1.65,16426.0,United Kingdom
413970,572330,20726,LUNCH BAG WOODLAND,1,2011-10-24 10:17,1.65,16426.0,United Kingdom
414140,572344,M,Manual,48,2011-10-24 10:43,1.5,14607.0,United Kingdom
414141,572344,M,Manual,48,2011-10-24 10:43,1.5,14607.0,United Kingdom
414142,572344,M,Manual,48,2011-10-24 10:43,1.5,14607.0,United Kingdom
414143,572344,M,Manual,48,2011-10-24 10:43,1.5,14607.0,United Kingdom
414144,572344,M,Manual,48,2011-10-24 10:43,1.5,14607.0,United Kingdom
414513,572461,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-10-24 12:56,2.95,17344.0,United Kingdom
414661,572475,23566,EGG CUP MILKMAID HEIDI,2,2011-10-24 13:37,1.25,15271.0,United Kingdom
414664,572475,22082,RIBBON REEL STRIPES DESIGN ,1,2011-10-24 13:37,1.65,15271.0,United Kingdom
414671,572475,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-10-24 13:37,0.85,15271.0,United Kingdom
