index,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
919,"Cova Lima, Timor-Leste",TLS,Timor-Leste,Cova Lima,East Asia and the Pacific,0.31,"(-9.2650375, 125.2587964)",-9.2650375,125.2587964
920,"Dili, Timor-Leste",TLS,Timor-Leste,Dili,East Asia and the Pacific,0.127,"(-8.5568557, 125.5603143)",-8.5568557,125.5603143
921,"Ermera, Timor-Leste",TLS,Timor-Leste,Ermera,East Asia and the Pacific,0.497,"(-8.806888299999999, 125.3466253)",-8.8068883,125.3466253
922,"Liquica, Timor-Leste",TLS,Timor-Leste,Liquica,East Asia and the Pacific,0.387,"(-8.6674095, 125.2587964)",-8.6674095,125.2587964
923,"Lautem, Timor-Leste",TLS,Timor-Leste,Lautem,East Asia and the Pacific,0.373,"(-8.5531846, 126.9970831)",-8.5531846,126.9970831
924,"Manufahi, Timor-Leste",TLS,Timor-Leste,Manufahi,East Asia and the Pacific,0.353,"(-9.0145495, 125.8279959)",-9.0145495,125.8279959
925,"Manatuto, Timor-Leste",TLS,Timor-Leste,Manatuto,East Asia and the Pacific,0.295,"(1000.0, 1000.0)",,
926,"Oecussi, Timor-Leste",TLS,Timor-Leste,Oecussi,East Asia and the Pacific,0.508,"(-9.2970576, 124.2866091)",-9.2970576,124.2866091
927,"Viqueque, Timor-Leste",TLS,Timor-Leste,Viqueque,East Asia and the Pacific,0.41,"(-8.8597918, 126.3633516)",-8.8597918,126.3633516
928,"North West, Trinidad and Tobago",TTO,Trinidad and Tobago,North West,Latin America and Caribbean,0.023,"(10.6527887, -61.4246961)",10.6527887,-61.4246961
929,"Eastern, Trinidad and Tobago",TTO,Trinidad and Tobago,Eastern,Latin America and Caribbean,0.026,"(11.2979348, -60.55885240000001)",11.2979348,-60.5588524
930,"North Central, Trinidad and Tobago",TTO,Trinidad and Tobago,North Central,Latin America and Caribbean,0.02,"(10.6467643, -61.4227551)",10.6467643,-61.4227551
931,"South West, Trinidad and Tobago",TTO,Trinidad and Tobago,South West,Latin America and Caribbean,0.016,"(10.691803, -61.222503)",10.691803,-61.222503
932,"Tobago, Trinidad and Tobago",TTO,Trinidad and Tobago,Tobago,Latin America and Caribbean,0.019,"(-16.9620634, 26.419389)",-16.9620634,26.419389
933,,TUN,Tunisia,,Arab States,,"(1000.0, 1000.0)",,
934,"Central, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Central,Sub-Saharan Africa,0.332,"(0.3215308, 32.5862002)",0.3215308,32.5862002
935,"Eastern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Eastern,Sub-Saharan Africa,0.145,"(-6.369028, 34.888822)",-6.369028,34.888822
936,"Lake, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Lake,Sub-Saharan Africa,0.346,"(-6.2555679, 29.5107708)",-6.2555679,29.5107708
937,"Northern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Northern,Sub-Saharan Africa,0.2,"(40.7566997, -73.9664629)",40.7566997,-73.9664629
938,"South West Highlands, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",South West Highlands,Sub-Saharan Africa,0.312,"(5.481731799999999, -55.2259207)",5.4817318,-55.2259207
939,"Southern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Southern,Sub-Saharan Africa,0.296,"(-34.9478961, 138.5812844)",-34.9478961,138.5812844
940,"Southern Highlands, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Southern Highlands,Sub-Saharan Africa,0.226,"(7.525702799999999, -12.5039922)",7.5257028,-12.5039922
941,"Western, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Western,Sub-Saharan Africa,0.397,"(28.5954114, 77.181578)",28.5954114,77.181578
942,"Zanzibar, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Zanzibar,Sub-Saharan Africa,0.143,"(-6.135729500000001, 39.3621196)",-6.1357295,39.3621196
943,"Kampala, Uganda",UGA,Uganda,Kampala,Sub-Saharan Africa,0.076,"(0.3475964, 32.5825197)",0.3475964,32.5825197
944,"Central 1, Uganda",UGA,Uganda,Central 1,Sub-Saharan Africa,0.3,"(8.4545561, -13.2432632)",8.4545561,-13.2432632
945,"Central 2, Uganda",UGA,Uganda,Central 2,Sub-Saharan Africa,0.294,"(0.3729261, 32.6357573)",0.3729261,32.6357573
946,"East Central, Uganda",UGA,Uganda,East Central,Sub-Saharan Africa,0.371,"(0.2540775, 31.99280779999999)",0.2540775,31.9928078
947,"Eastern, Uganda",UGA,Uganda,Eastern,Sub-Saharan Africa,0.417,"(1.2692186, 33.438353)",1.2692186,33.438353
948,"North, Uganda",UGA,Uganda,North,Sub-Saharan Africa,0.431,"(2.8780034, 32.7181375)",2.8780034,32.7181375
949,"Karamoja, Uganda",UGA,Uganda,Karamoja,Sub-Saharan Africa,0.634,"(2.8308738, 34.1531947)",2.8308738,34.1531947
950,"West Nile, Uganda",UGA,Uganda,West Nile,Sub-Saharan Africa,0.484,"(0.3157239, 32.575568)",0.3157239,32.575568
951,"Western, Uganda",UGA,Uganda,Western,Sub-Saharan Africa,0.346,"(0.2580521, 30.5279096)",0.2580521,30.5279096
952,"Southwest, Uganda",UGA,Uganda,Southwest,Sub-Saharan Africa,0.4,"(1.373333, 32.290275)",1.373333,32.290275
953,,UKR,Ukraine,,Europe and Central Asia,,"(1000.0, 1000.0)",,
954,"Western, Uzbekistan",UZB,Uzbekistan,Western,Europe and Central Asia,0.007,"(41.3262326, 69.3249975)",41.3262326,69.3249975
955,"Central, Uzbekistan",UZB,Uzbekistan,Central,Europe and Central Asia,0.011,"(41.309631, 69.238629)",41.309631,69.238629
956,"Southern, Uzbekistan",UZB,Uzbekistan,Southern,Europe and Central Asia,0.016,"(38.9083604, -77.04051009999999)",38.9083604,-77.0405101
957,"Central-Eastern, Uzbekistan",UZB,Uzbekistan,Central-Eastern,Europe and Central Asia,0.004,"(6.237403599999999, -0.4502368)",6.2374036,-0.4502368
958,"Eastern, Uzbekistan",UZB,Uzbekistan,Eastern,Europe and Central Asia,0.006,"(13.1078947, 14.4490398)",13.1078947,14.4490398
959,"Tashkent, Uzbekistan",UZB,Uzbekistan,Tashkent,Europe and Central Asia,0.001,"(1000.0, 1000.0)",,
960,"Red River Delta, Viet Nam",VNM,Viet Nam,Red River Delta,East Asia and the Pacific,0.013,"(20.9033868, 105.9699878)",20.9033868,105.9699878
961,"Northern Midlands and Mountain area, Viet Nam",VNM,Viet Nam,Northern Midlands and Mountain area,East Asia and the Pacific,0.064,"(1000.0, 1000.0)",,
962,"North Central and Central Coastal area, Viet Nam",VNM,Viet Nam,North Central and Central Coastal area,East Asia and the Pacific,0.024,"(15.1738009, 108.6175626)",15.1738009,108.6175626
963,"Central Highlands, Viet Nam",VNM,Viet Nam,Central Highlands,East Asia and the Pacific,0.057,"(13.0635025, 108.2377519)",13.0635025,108.2377519
964,"South East, Viet Nam",VNM,Viet Nam,South East,East Asia and the Pacific,0.017,"(14.058324, 108.277199)",14.058324,108.277199
965,"Mekong River Delta, Viet Nam",VNM,Viet Nam,Mekong River Delta,East Asia and the Pacific,0.03,"(10.063363, 105.5943388)",10.063363,105.5943388
966,,VUT,Vanuatu,,East Asia and the Pacific,,"(1000.0, 1000.0)",,
967,"Ibb, Yemen",YEM,Yemen,Ibb,Arab States,0.2,"(13.9720929, 44.1625338)",13.9720929,44.1625338
968,"Abyan, Yemen",YEM,Yemen,Abyan,Arab States,0.136,"(13.6343413, 46.0563212)",13.6343413,46.0563212
969,"Sanaa City, Yemen",YEM,Yemen,Sanaa City,Arab States,0.057,"(15.3694451, 44.1910066)",15.3694451,44.1910066
970,"Al-Baidha, Yemen",YEM,Yemen,Al-Baidha,Arab States,0.191,"(13.9889146, 45.5771002)",13.9889146,45.5771002
971,"Taiz, Yemen",YEM,Yemen,Taiz,Arab States,0.207,"(13.5775886, 44.0177989)",13.5775886,44.0177989
972,"Al-Jawf, Yemen",YEM,Yemen,Al-Jawf,Arab States,0.214,"(16.7901819, 45.29938620000001)",16.7901819,45.2993862
973,"Hajjah, Yemen",YEM,Yemen,Hajjah,Arab States,0.447,"(15.7030403, 43.6039301)",15.7030403,43.6039301
974,"Al-Hodiedah, Yemen",YEM,Yemen,Al-Hodiedah,Arab States,0.343,"(14.7909118, 42.9708838)",14.7909118,42.9708838
975,"Hadramout, Yemen",YEM,Yemen,Hadramout,Arab States,0.12,"(16.9304135, 49.36531489999999)",16.9304135,49.3653149
976,"Dhamar, Yemen",YEM,Yemen,Dhamar,Arab States,0.325,"(14.5455447, 44.4087348)",14.5455447,44.4087348
977,"Shabwah, Yemen",YEM,Yemen,Shabwah,Arab States,0.163,"(-2.8441371, 119.2320784)",-2.8441371,119.2320784
978,"Sadah, Yemen",YEM,Yemen,Sadah,Arab States,0.278,"(16.9509413, 43.7477743)",16.9509413,43.7477743
979,"Sanaa, Yemen",YEM,Yemen,Sanaa,Arab States,0.255,"(15.3694451, 44.1910066)",15.3694451,44.1910066
980,"Aden, Yemen",YEM,Yemen,Aden,Arab States,0.062,"(12.7854969, 45.0186548)",12.7854969,45.0186548
981,"Lahj, Yemen",YEM,Yemen,Lahj,Arab States,0.176,"(13.1489588, 44.8505495)",13.1489588,44.8505495
982,"Mareb, Yemen",YEM,Yemen,Mareb,Arab States,0.214,"(15.4700312, 45.3228575)",15.4700312,45.3228575
983,"Al-Mhweit, Yemen",YEM,Yemen,Al-Mhweit,Arab States,0.349,"(15.4687838, 43.5462744)",15.4687838,43.5462744
984,"Al-Mhrah, Yemen",YEM,Yemen,Al-Mhrah,Arab States,0.105,"(16.5238423, 51.6834275)",16.5238423,51.6834275
985,"Amran, Yemen",YEM,Yemen,Amran,Arab States,0.322,"(15.6620639, 43.9341408)",15.6620639,43.9341408
986,"Aldhalae, Yemen",YEM,Yemen,Aldhalae,Arab States,0.2,"(1000.0, 1000.0)",,
987,"Reimah, Yemen",YEM,Yemen,Reimah,Arab States,0.381,"(14.883333, 43.55)",14.883333,43.55
988,,ZAF,South Africa,,Sub-Saharan Africa,,"(1000.0, 1000.0)",,
989,"Central, Zambia",ZMB,Zambia,Central,Sub-Saharan Africa,0.292,"(-14.3112263, 28.299435)",-14.3112263,28.299435
990,"Copperbelt, Zambia",ZMB,Zambia,Copperbelt,Sub-Saharan Africa,0.158,"(-13.0570073, 27.5495846)",-13.0570073,27.5495846
991,"Eastern, Zambia",ZMB,Zambia,Eastern,Sub-Saharan Africa,0.369,"(-13.8056187, 31.99280779999999)",-13.8056187,31.9928078
992,"Luapula, Zambia",ZMB,Zambia,Luapula,Sub-Saharan Africa,0.392,"(-11.564831, 29.0459927)",-11.564831,29.0459927
993,"Lusaka, Zambia",ZMB,Zambia,Lusaka,Sub-Saharan Africa,0.112,"(-15.3875259, 28.3228165)",-15.3875259,28.3228165
994,"Muchinga, Zambia",ZMB,Zambia,Muchinga,Sub-Saharan Africa,0.368,"(-15.3780734, 28.2579161)",-15.3780734,28.2579161
995,"Northern, Zambia",ZMB,Zambia,Northern,Sub-Saharan Africa,0.397,"(-9.7670177, 30.8958242)",-9.7670177,30.8958242
996,"North Western, Zambia",ZMB,Zambia,North Western,Sub-Saharan Africa,0.334,"(-13.0050258, 24.9042208)",-13.0050258,24.9042208
997,"Southern, Zambia",ZMB,Zambia,Southern,Sub-Saharan Africa,0.301,"(14.8781262, 15.4068079)",14.8781262,15.4068079
998,"Western, Zambia",ZMB,Zambia,Western,Sub-Saharan Africa,0.399,"(-15.9454906, 23.3823545)",-15.9454906,23.3823545
999,"Bulawayo, Zimbabwe",ZWE,Zimbabwe,Bulawayo,Sub-Saharan Africa,0.014,"(-20.1325066, 28.626479)",-20.1325066,28.626479
1000,"Harare, Zimbabwe",ZWE,Zimbabwe,Harare,Sub-Saharan Africa,0.038,"(20.3254175, 104.1001326)",20.3254175,104.1001326
1001,"Manicaland, Zimbabwe",ZWE,Zimbabwe,Manicaland,Sub-Saharan Africa,0.168,"(-18.9216386, 32.174605)",-18.9216386,32.174605
1002,"Mashonaland Central, Zimbabwe",ZWE,Zimbabwe,Mashonaland Central,Sub-Saharan Africa,0.21,"(-16.7644295, 31.0793705)",-16.7644295,31.0793705
1003,"Mashonaland East, Zimbabwe",ZWE,Zimbabwe,Mashonaland East,Sub-Saharan Africa,0.14,"(-18.5871642, 31.2626366)",-18.5871642,31.2626366
1004,"Mashonaland West, Zimbabwe",ZWE,Zimbabwe,Mashonaland West,Sub-Saharan Africa,0.192,"(-17.4851029, 29.7889248)",-17.4851029,29.7889248
1005,"Masvingo, Zimbabwe",ZWE,Zimbabwe,Masvingo,Sub-Saharan Africa,0.174,"(-20.0791909, 30.8384093)",-20.0791909,30.8384093
1006,"Matabeleland North, Zimbabwe",ZWE,Zimbabwe,Matabeleland North,Sub-Saharan Africa,0.238,"(-18.5331566, 27.5495846)",-18.5331566,27.5495846
1007,"Matabeleland South, Zimbabwe",ZWE,Zimbabwe,Matabeleland South,Sub-Saharan Africa,0.164,"(-21.052337, 29.0459927)",-21.052337,29.0459927
1008,"Midlands, Zimbabwe",ZWE,Zimbabwe,Midlands,Sub-Saharan Africa,0.176,"(-18.4070294, 14.8454619)",-18.4070294,14.8454619
1009,,,,,,,"(1000.0, 1000.0)",,
1010,,,,,,,"(1000.0, 1000.0)",,
1011,,,,,,,"(1000.0, 1000.0)",,
1012,,,,,,,"(1000.0, 1000.0)",,
1013,,,,,,,"(1000.0, 1000.0)",,
1014,,,,,,,"(1000.0, 1000.0)",,
1015,,,,,,,"(1000.0, 1000.0)",,
1016,,,,,,,"(1000.0, 1000.0)",,
1017,,,,,,,"(1000.0, 1000.0)",,
1018,,,,,,,"(1000.0, 1000.0)",,
1019,,,,,,,"(1000.0, 1000.0)",,
1020,,,,,,,"(1000.0, 1000.0)",,
1021,,,,,,,"(1000.0, 1000.0)",,
1022,,,,,,,"(1000.0, 1000.0)",,
1023,,,,,,,"(1000.0, 1000.0)",,
1024,,,,,,,"(1000.0, 1000.0)",,
1025,,,,,,,"(1000.0, 1000.0)",,
1026,,,,,,,"(1000.0, 1000.0)",,
1027,,,,,,,"(1000.0, 1000.0)",,
1028,,,,,,,"(1000.0, 1000.0)",,
1029,,,,,,,"(1000.0, 1000.0)",,
1030,,,,,,,"(1000.0, 1000.0)",,
1031,,,,,,,"(1000.0, 1000.0)",,
1032,,,,,,,"(1000.0, 1000.0)",,
1033,,,,,,,"(1000.0, 1000.0)",,
1034,,,,,,,"(1000.0, 1000.0)",,
1035,,,,,,,"(1000.0, 1000.0)",,
1036,,,,,,,"(1000.0, 1000.0)",,
1037,,,,,,,"(1000.0, 1000.0)",,
1038,,,,,,,"(1000.0, 1000.0)",,
1039,,,,,,,"(1000.0, 1000.0)",,
1040,,,,,,,"(1000.0, 1000.0)",,
1041,,,,,,,"(1000.0, 1000.0)",,
1042,,,,,,,"(1000.0, 1000.0)",,
1043,,,,,,,"(1000.0, 1000.0)",,
1044,,,,,,,"(1000.0, 1000.0)",,
1045,,,,,,,"(1000.0, 1000.0)",,
1046,,,,,,,"(1000.0, 1000.0)",,
1047,,,,,,,"(1000.0, 1000.0)",,
1048,,,,,,,"(1000.0, 1000.0)",,
1049,,,,,,,"(1000.0, 1000.0)",,
1050,,,,,,,"(1000.0, 1000.0)",,
1051,,,,,,,"(1000.0, 1000.0)",,
1052,,,,,,,"(1000.0, 1000.0)",,
1053,,,,,,,"(1000.0, 1000.0)",,
1054,,,,,,,"(1000.0, 1000.0)",,
1055,,,,,,,"(1000.0, 1000.0)",,
1056,,,,,,,"(1000.0, 1000.0)",,
1057,,,,,,,"(1000.0, 1000.0)",,
1058,,,,,,,"(1000.0, 1000.0)",,
1059,,,,,,,"(1000.0, 1000.0)",,
1060,,,,,,,"(1000.0, 1000.0)",,
1061,,,,,,,"(1000.0, 1000.0)",,
1062,,,,,,,"(1000.0, 1000.0)",,
1063,,,,,,,"(1000.0, 1000.0)",,
1064,,,,,,,"(1000.0, 1000.0)",,
1065,,,,,,,"(1000.0, 1000.0)",,
1066,,,,,,,"(1000.0, 1000.0)",,
1067,,,,,,,"(1000.0, 1000.0)",,
1068,,,,,,,"(1000.0, 1000.0)",,
1069,,,,,,,"(1000.0, 1000.0)",,
1070,,,,,,,"(1000.0, 1000.0)",,
1071,,,,,,,"(1000.0, 1000.0)",,
1072,,,,,,,"(1000.0, 1000.0)",,
1073,,,,,,,"(1000.0, 1000.0)",,
1074,,,,,,,"(1000.0, 1000.0)",,
1075,,,,,,,"(1000.0, 1000.0)",,
1076,,,,,,,"(1000.0, 1000.0)",,
1077,,,,,,,"(1000.0, 1000.0)",,
1078,,,,,,,"(1000.0, 1000.0)",,
1079,,,,,,,"(1000.0, 1000.0)",,
1080,,,,,,,"(1000.0, 1000.0)",,
1081,,,,,,,"(1000.0, 1000.0)",,
1082,,,,,,,"(1000.0, 1000.0)",,
1083,,,,,,,"(1000.0, 1000.0)",,
1084,,,,,,,"(1000.0, 1000.0)",,
1085,,,,,,,"(1000.0, 1000.0)",,
1086,,,,,,,"(1000.0, 1000.0)",,
1087,,,,,,,"(1000.0, 1000.0)",,
1088,,,,,,,"(1000.0, 1000.0)",,
1089,,,,,,,"(1000.0, 1000.0)",,
1090,,,,,,,"(1000.0, 1000.0)",,
1091,,,,,,,"(1000.0, 1000.0)",,
1092,,,,,,,"(1000.0, 1000.0)",,
1093,,,,,,,"(1000.0, 1000.0)",,
1094,,,,,,,"(1000.0, 1000.0)",,
1095,,,,,,,"(1000.0, 1000.0)",,
1096,,,,,,,"(1000.0, 1000.0)",,
1097,,,,,,,"(1000.0, 1000.0)",,
1098,,,,,,,"(1000.0, 1000.0)",,
1099,,,,,,,"(1000.0, 1000.0)",,
1100,,,,,,,"(1000.0, 1000.0)",,
1101,,,,,,,"(1000.0, 1000.0)",,
1102,,,,,,,"(1000.0, 1000.0)",,
1103,,,,,,,"(1000.0, 1000.0)",,
1104,,,,,,,"(1000.0, 1000.0)",,
1105,,,,,,,"(1000.0, 1000.0)",,
1106,,,,,,,"(1000.0, 1000.0)",,
1107,,,,,,,"(1000.0, 1000.0)",,
1108,,,,,,,"(1000.0, 1000.0)",,
1109,,,,,,,"(1000.0, 1000.0)",,
1110,,,,,,,"(1000.0, 1000.0)",,
1111,,,,,,,"(1000.0, 1000.0)",,
1112,,,,,,,"(1000.0, 1000.0)",,
1113,,,,,,,"(1000.0, 1000.0)",,
1114,,,,,,,"(1000.0, 1000.0)",,
1115,,,,,,,"(1000.0, 1000.0)",,
1116,,,,,,,"(1000.0, 1000.0)",,
1117,,,,,,,"(1000.0, 1000.0)",,
1118,,,,,,,"(1000.0, 1000.0)",,
1119,,,,,,,"(1000.0, 1000.0)",,
1120,,,,,,,"(1000.0, 1000.0)",,
1121,,,,,,,"(1000.0, 1000.0)",,
1122,,,,,,,"(1000.0, 1000.0)",,
1123,,,,,,,"(1000.0, 1000.0)",,
1124,,,,,,,"(1000.0, 1000.0)",,
1125,,,,,,,"(1000.0, 1000.0)",,
1126,,,,,,,"(1000.0, 1000.0)",,
1127,,,,,,,"(1000.0, 1000.0)",,
1128,,,,,,,"(1000.0, 1000.0)",,
1129,,,,,,,"(1000.0, 1000.0)",,
1130,,,,,,,"(1000.0, 1000.0)",,
1131,,,,,,,"(1000.0, 1000.0)",,
1132,,,,,,,"(1000.0, 1000.0)",,
1133,,,,,,,"(1000.0, 1000.0)",,
1134,,,,,,,"(1000.0, 1000.0)",,
1135,,,,,,,"(1000.0, 1000.0)",,
1136,,,,,,,"(1000.0, 1000.0)",,
1137,,,,,,,"(1000.0, 1000.0)",,
1138,,,,,,,"(1000.0, 1000.0)",,
1139,,,,,,,"(1000.0, 1000.0)",,
1140,,,,,,,"(1000.0, 1000.0)",,
1141,,,,,,,"(1000.0, 1000.0)",,
1142,,,,,,,"(1000.0, 1000.0)",,
1143,,,,,,,"(1000.0, 1000.0)",,
1144,,,,,,,"(1000.0, 1000.0)",,
1145,,,,,,,"(1000.0, 1000.0)",,
1146,,,,,,,"(1000.0, 1000.0)",,
1147,,,,,,,"(1000.0, 1000.0)",,
1148,,,,,,,"(1000.0, 1000.0)",,
1149,,,,,,,"(1000.0, 1000.0)",,
1150,,,,,,,"(1000.0, 1000.0)",,
1151,,,,,,,"(1000.0, 1000.0)",,
1152,,,,,,,"(1000.0, 1000.0)",,
1153,,,,,,,"(1000.0, 1000.0)",,
1154,,,,,,,"(1000.0, 1000.0)",,
1155,,,,,,,"(1000.0, 1000.0)",,
1156,,,,,,,"(1000.0, 1000.0)",,
1157,,,,,,,"(1000.0, 1000.0)",,
1158,,,,,,,"(1000.0, 1000.0)",,
1159,,,,,,,"(1000.0, 1000.0)",,
1160,,,,,,,"(1000.0, 1000.0)",,
1161,,,,,,,"(1000.0, 1000.0)",,
1162,,,,,,,"(1000.0, 1000.0)",,
1163,,,,,,,"(1000.0, 1000.0)",,
1164,,,,,,,"(1000.0, 1000.0)",,
1165,,,,,,,"(1000.0, 1000.0)",,
1166,,,,,,,"(1000.0, 1000.0)",,
1167,,,,,,,"(1000.0, 1000.0)",,
1168,,,,,,,"(1000.0, 1000.0)",,
1169,,,,,,,"(1000.0, 1000.0)",,
1170,,,,,,,"(1000.0, 1000.0)",,
1171,,,,,,,"(1000.0, 1000.0)",,
1172,,,,,,,"(1000.0, 1000.0)",,
1173,,,,,,,"(1000.0, 1000.0)",,
1174,,,,,,,"(1000.0, 1000.0)",,
1175,,,,,,,"(1000.0, 1000.0)",,
1176,,,,,,,"(1000.0, 1000.0)",,
1177,,,,,,,"(1000.0, 1000.0)",,
1178,,,,,,,"(1000.0, 1000.0)",,
1179,,,,,,,"(1000.0, 1000.0)",,
1180,,,,,,,"(1000.0, 1000.0)",,
1181,,,,,,,"(1000.0, 1000.0)",,
1182,,,,,,,"(1000.0, 1000.0)",,
1183,,,,,,,"(1000.0, 1000.0)",,
1184,,,,,,,"(1000.0, 1000.0)",,
1185,,,,,,,"(1000.0, 1000.0)",,
1186,,,,,,,"(1000.0, 1000.0)",,
1187,,,,,,,"(1000.0, 1000.0)",,
1188,,,,,,,"(1000.0, 1000.0)",,
1189,,,,,,,"(1000.0, 1000.0)",,
1190,,,,,,,"(1000.0, 1000.0)",,
1191,,,,,,,"(1000.0, 1000.0)",,
1192,,,,,,,"(1000.0, 1000.0)",,
1193,,,,,,,"(1000.0, 1000.0)",,
1194,,,,,,,"(1000.0, 1000.0)",,
1195,,,,,,,"(1000.0, 1000.0)",,
1196,,,,,,,"(1000.0, 1000.0)",,
1197,,,,,,,"(1000.0, 1000.0)",,
1198,,,,,,,"(1000.0, 1000.0)",,
1199,,,,,,,"(1000.0, 1000.0)",,
1200,,,,,,,"(1000.0, 1000.0)",,
1201,,,,,,,"(1000.0, 1000.0)",,
1202,,,,,,,"(1000.0, 1000.0)",,
1203,,,,,,,"(1000.0, 1000.0)",,
1204,,,,,,,"(1000.0, 1000.0)",,
1205,,,,,,,"(1000.0, 1000.0)",,
1206,,,,,,,"(1000.0, 1000.0)",,
1207,,,,,,,"(1000.0, 1000.0)",,
1208,,,,,,,"(1000.0, 1000.0)",,
1209,,,,,,,"(1000.0, 1000.0)",,
1210,,,,,,,"(1000.0, 1000.0)",,
1211,,,,,,,"(1000.0, 1000.0)",,
1212,,,,,,,"(1000.0, 1000.0)",,
1213,,,,,,,"(1000.0, 1000.0)",,
1214,,,,,,,"(1000.0, 1000.0)",,
1215,,,,,,,"(1000.0, 1000.0)",,
1216,,,,,,,"(1000.0, 1000.0)",,
1217,,,,,,,"(1000.0, 1000.0)",,
1218,,,,,,,"(1000.0, 1000.0)",,
1219,,,,,,,"(1000.0, 1000.0)",,
1220,,,,,,,"(1000.0, 1000.0)",,
1221,,,,,,,"(1000.0, 1000.0)",,
1222,,,,,,,"(1000.0, 1000.0)",,
1223,,,,,,,"(1000.0, 1000.0)",,
1224,,,,,,,"(1000.0, 1000.0)",,
1225,,,,,,,"(1000.0, 1000.0)",,
1226,,,,,,,"(1000.0, 1000.0)",,
1227,,,,,,,"(1000.0, 1000.0)",,
1228,,,,,,,"(1000.0, 1000.0)",,
1229,,,,,,,"(1000.0, 1000.0)",,
1230,,,,,,,"(1000.0, 1000.0)",,
1231,,,,,,,"(1000.0, 1000.0)",,
1232,,,,,,,"(1000.0, 1000.0)",,
1233,,,,,,,"(1000.0, 1000.0)",,
1234,,,,,,,"(1000.0, 1000.0)",,
1235,,,,,,,"(1000.0, 1000.0)",,
1236,,,,,,,"(1000.0, 1000.0)",,
1237,,,,,,,"(1000.0, 1000.0)",,
1238,,,,,,,"(1000.0, 1000.0)",,
1239,,,,,,,"(1000.0, 1000.0)",,
1240,,,,,,,"(1000.0, 1000.0)",,
1241,,,,,,,"(1000.0, 1000.0)",,
1242,,,,,,,"(1000.0, 1000.0)",,
1243,,,,,,,"(1000.0, 1000.0)",,
1244,,,,,,,"(1000.0, 1000.0)",,
1245,,,,,,,"(1000.0, 1000.0)",,
1246,,,,,,,"(1000.0, 1000.0)",,
1247,,,,,,,"(1000.0, 1000.0)",,
1248,,,,,,,"(1000.0, 1000.0)",,
1249,,,,,,,"(1000.0, 1000.0)",,
1250,,,,,,,"(1000.0, 1000.0)",,
1251,,,,,,,"(1000.0, 1000.0)",,
1252,,,,,,,"(1000.0, 1000.0)",,
1253,,,,,,,"(1000.0, 1000.0)",,
1254,,,,,,,"(1000.0, 1000.0)",,
1255,,,,,,,"(1000.0, 1000.0)",,
1256,,,,,,,"(1000.0, 1000.0)",,
1257,,,,,,,"(1000.0, 1000.0)",,
1258,,,,,,,"(1000.0, 1000.0)",,
1259,,,,,,,"(1000.0, 1000.0)",,
1260,,,,,,,"(1000.0, 1000.0)",,
1261,,,,,,,"(1000.0, 1000.0)",,
1262,,,,,,,"(1000.0, 1000.0)",,
1263,,,,,,,"(1000.0, 1000.0)",,
1264,,,,,,,"(1000.0, 1000.0)",,
1265,,,,,,,"(1000.0, 1000.0)",,
1266,,,,,,,"(1000.0, 1000.0)",,
1267,,,,,,,"(1000.0, 1000.0)",,
1268,,,,,,,"(1000.0, 1000.0)",,
1269,,,,,,,"(1000.0, 1000.0)",,
1270,,,,,,,"(1000.0, 1000.0)",,
1271,,,,,,,"(1000.0, 1000.0)",,
1272,,,,,,,"(1000.0, 1000.0)",,
1273,,,,,,,"(1000.0, 1000.0)",,
1274,,,,,,,"(1000.0, 1000.0)",,
1275,,,,,,,"(1000.0, 1000.0)",,
1276,,,,,,,"(1000.0, 1000.0)",,
1277,,,,,,,"(1000.0, 1000.0)",,
1278,,,,,,,"(1000.0, 1000.0)",,
1279,,,,,,,"(1000.0, 1000.0)",,
1280,,,,,,,"(1000.0, 1000.0)",,
1281,,,,,,,"(1000.0, 1000.0)",,
1282,,,,,,,"(1000.0, 1000.0)",,
1283,,,,,,,"(1000.0, 1000.0)",,
1284,,,,,,,"(1000.0, 1000.0)",,
1285,,,,,,,"(1000.0, 1000.0)",,
1286,,,,,,,"(1000.0, 1000.0)",,
1287,,,,,,,"(1000.0, 1000.0)",,
1288,,,,,,,"(1000.0, 1000.0)",,
1289,,,,,,,"(1000.0, 1000.0)",,
1290,,,,,,,"(1000.0, 1000.0)",,
1291,,,,,,,"(1000.0, 1000.0)",,
1292,,,,,,,"(1000.0, 1000.0)",,
1293,,,,,,,"(1000.0, 1000.0)",,
1294,,,,,,,"(1000.0, 1000.0)",,
1295,,,,,,,"(1000.0, 1000.0)",,
1296,,,,,,,"(1000.0, 1000.0)",,
1297,,,,,,,"(1000.0, 1000.0)",,
1298,,,,,,,"(1000.0, 1000.0)",,
1299,,,,,,,"(1000.0, 1000.0)",,
1300,,,,,,,"(1000.0, 1000.0)",,
1301,,,,,,,"(1000.0, 1000.0)",,
1302,,,,,,,"(1000.0, 1000.0)",,
