,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
168414,C557522,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-2,2011-06-20 17:23,4.15,17193.0,United Kingdom
168526,C557566,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-1,2011-06-21 10:39,0.85,15998.0,United Kingdom
168527,C557566,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-2,2011-06-21 10:39,1.65,15998.0,United Kingdom
168528,C557566,22465,HANGING METAL STAR LANTERN,-1,2011-06-21 10:39,1.65,15998.0,United Kingdom
169073,C557624,M,Manual,-1,2011-06-21 14:22,0.75,16422.0,United Kingdom
169074,C557624,17003,BROCADE RING PURSE ,-1,2011-06-21 14:22,57.6,16422.0,United Kingdom
169075,C557624,M,Manual,-1,2011-06-21 14:22,5.8,16422.0,United Kingdom
169187,C557629,23242,TREASURE TIN BUFFALO BILL ,-6,2011-06-21 14:52,2.08,14776.0,United Kingdom
169360,C557637,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-06-21 16:00,1.25,13630.0,United Kingdom
169361,C557637,22778,GLASS CLOCHE SMALL,-1,2011-06-21 16:00,3.95,13630.0,United Kingdom
169362,C557637,22178,VICTORIAN GLASS HANGING T-LIGHT,-2,2011-06-21 16:00,1.25,13630.0,United Kingdom
169363,C557638,POST,POSTAGE,-1,2011-06-21 16:01,545.58,17450.0,United Kingdom
169405,C557646,22988,SOLDIERS EGG CUP ,-13,2011-06-21 17:11,1.06,17306.0,United Kingdom
169406,C557647,23286,BLUE VINTAGE SPOT BEAKER,-1,2011-06-21 17:13,0.85,17139.0,United Kingdom
169407,C557647,22423,REGENCY CAKESTAND 3 TIER,-1,2011-06-21 17:13,12.75,17139.0,United Kingdom
169408,C557648,22197,POPCORN HOLDER,-3,2011-06-21 17:14,0.72,17677.0,United Kingdom
169409,C557649,21735,TWO DOOR CURIO CABINET,-1,2011-06-21 17:15,12.75,15498.0,United Kingdom
169410,C557650,22844,VINTAGE CREAM DOG FOOD CONTAINER,-1,2011-06-21 17:17,8.5,15152.0,United Kingdom
169411,C557650,22839,3 TIER CAKE TIN GREEN AND CREAM,-2,2011-06-21 17:17,14.95,15152.0,United Kingdom
169412,C557651,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2011-06-21 17:20,7.9,17428.0,United Kingdom
169413,C557651,23175,REGENCY MILK JUG PINK ,-2,2011-06-21 17:20,2.75,17428.0,United Kingdom
169414,C557651,23173,REGENCY TEAPOT ROSES ,-2,2011-06-21 17:20,8.15,17428.0,United Kingdom
169415,C557652,84944,SET OF 6 KASHMIR FOLKART BAUBLES,-10,2011-06-21 17:21,1.65,16145.0,United Kingdom
169416,C557653,85099F,JUMBO BAG STRAWBERRY,-1,2011-06-21 17:25,2.08,14040.0,United Kingdom
169417,C557653,20725,LUNCH BAG RED RETROSPOT,-1,2011-06-21 17:25,1.65,14040.0,United Kingdom
169418,C557653,84946,ANTIQUE SILVER T-LIGHT GLASS,-4,2011-06-21 17:25,1.25,14040.0,United Kingdom
169419,C557653,22423,REGENCY CAKESTAND 3 TIER,-4,2011-06-21 17:25,10.95,14040.0,United Kingdom
169420,C557654,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-06-21 17:34,4.95,14243.0,United Kingdom
169421,C557654,23236,DOILEY STORAGE TIN,-1,2011-06-21 17:34,2.89,14243.0,United Kingdom
169422,C557654,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-2,2011-06-21 17:34,4.15,14243.0,United Kingdom
169423,C557655,21533,RETROSPOT LARGE MILK JUG,-1,2011-06-21 17:36,4.25,15125.0,United Kingdom
169424,C557656,M,Manual,-3,2011-06-21 17:37,4.25,14001.0,United Kingdom
169425,C557657,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-06-21 17:40,8.5,13763.0,United Kingdom
169426,C557658,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-06-21 17:41,1.25,13630.0,United Kingdom
169427,C557658,22778,GLASS CLOCHE SMALL,-1,2011-06-21 17:41,3.95,13630.0,United Kingdom
169428,C557658,22178,VICTORIAN GLASS HANGING T-LIGHT,-2,2011-06-21 17:41,1.25,13630.0,United Kingdom
169429,C557659,20971,PINK BLUE FELT CRAFT TRINKET BOX,-12,2011-06-21 17:42,1.25,16186.0,United Kingdom
169430,C557660,85053,FRENCH ENAMEL CANDLEHOLDER,-4,2011-06-21 17:43,2.1,13999.0,United Kingdom
169431,C557661,90174,BUTTERFLY HAIR BAND,-6,2011-06-21 17:44,2.55,13936.0,United Kingdom
169435,C557665,23237,SET OF 4 KNICK KNACK TINS LEAVES ,-1,2011-06-21 18:02,4.15,13384.0,United Kingdom
169436,C557665,22843,BISCUIT TIN VINTAGE GREEN,-1,2011-06-21 18:02,6.75,13384.0,United Kingdom
169437,C557666,22846,BREAD BIN DINER STYLE RED ,-1,2011-06-21 18:03,16.95,12947.0,United Kingdom
169574,C557709,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-06-22 10:39,4.95,15840.0,United Kingdom
170171,C557773,22854,CREAM SWEETHEART EGG HOLDER,-1,2011-06-22 14:55,4.95,15059.0,United Kingdom
170219,C557779,23168,CLASSIC CAFE SUGAR DISPENSER,-4,2011-06-22 15:12,1.25,13004.0,United Kingdom
170384,C557791,23181,BULL DOG BOTTLE TOP WALL CLOCK,-1,2011-06-22 16:36,8.25,14099.0,United Kingdom
170385,C557791,22483,RED GINGHAM TEDDY BEAR ,-1,2011-06-22 16:36,2.95,14099.0,United Kingdom
170649,C557842,20727,LUNCH BAG  BLACK SKULL.,-1,2011-06-23 10:42,1.65,14159.0,United Kingdom
170650,C557842,22664,TOY TIDY DOLLY GIRL DESIGN,-1,2011-06-23 10:42,2.1,14159.0,United Kingdom
170651,C557842,22891,TEA FOR ONE POLKADOT,-1,2011-06-23 10:42,4.25,14159.0,United Kingdom
170652,C557842,37327,ASSTD MULTICOLOUR CIRCLES MUG,-4,2011-06-23 10:42,0.39,14159.0,United Kingdom
171030,C557874,22961,JAM MAKING SET PRINTED,-1,2011-06-23 13:05,1.45,14911.0,EIRE
171051,C557876,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-06-23 13:10,4.95,18223.0,United Kingdom
171052,C557876,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-06-23 13:10,4.95,18223.0,United Kingdom
171164,C557879,22960,JAM MAKING SET WITH JARS,-1,2011-06-23 13:15,4.25,14911.0,EIRE
171178,C557882,71459,HANGING JAM JAR T-LIGHT HOLDER,-72,2011-06-23 13:23,0.85,15061.0,United Kingdom
171179,C557883,90200B,BLACK SWEETHEART BRACELET,-1,2011-06-23 13:30,4.25,17611.0,United Kingdom
171180,C557883,79191C,RETRO PLASTIC ELEPHANT TRAY,-1,2011-06-23 13:30,0.85,17611.0,United Kingdom
171384,C557890,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-3,2011-06-23 13:54,2.95,17204.0,United Kingdom
171513,C557895,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-06-23 14:20,125.0,15834.0,United Kingdom
171599,C557927,D,Discount,-1,2011-06-23 14:56,10.0,16029.0,United Kingdom
171643,C557941,22659,LUNCH BOX I LOVE LONDON,-164,2011-06-23 16:00,1.65,12901.0,United Kingdom
171644,C557941,22900,SET 2 TEA TOWELS I LOVE LONDON ,-160,2011-06-23 16:00,2.32,12901.0,United Kingdom
171652,C557943,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-3,2011-06-23 16:09,3.29,14217.0,United Kingdom
171653,C557944,23169,CLASSIC GLASS COOKIE JAR,-1,2011-06-23 16:10,4.15,15669.0,United Kingdom
171654,C557944,22460,EMBOSSED GLASS TEALIGHT HOLDER,-2,2011-06-23 16:10,1.25,15669.0,United Kingdom
171655,C557945,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-06-23 16:11,2.08,18223.0,United Kingdom
171656,C557946,22467,GUMBALL COAT RACK,-4,2011-06-23 16:13,2.55,17340.0,United Kingdom
171657,C557946,84949,SILVER HANGING T-LIGHT HOLDER,-9,2011-06-23 16:13,1.65,17340.0,United Kingdom
171658,C557947,22423,REGENCY CAKESTAND 3 TIER,-4,2011-06-23 16:15,10.95,13089.0,United Kingdom
172101,C557965,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-06-24 9:32,3.25,13115.0,United Kingdom
172140,C557971,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-06-24 10:15,9.95,18118.0,United Kingdom
172284,C558029,22384,LUNCH BAG PINK POLKADOT,-2,2011-06-24 11:47,1.65,12826.0,United Kingdom
172285,C558029,20726,LUNCH BAG WOODLAND,-1,2011-06-24 11:47,1.65,12826.0,United Kingdom
172286,C558029,20727,LUNCH BAG  BLACK SKULL.,-1,2011-06-24 11:47,1.65,12826.0,United Kingdom
172585,C558059,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-06-24 15:03,4.95,14194.0,United Kingdom
172586,C558059,82600,NO SINGING METAL SIGN,-2,2011-06-24 15:03,1.85,14194.0,United Kingdom
172587,C558060,22988,SOLDIERS EGG CUP ,-1,2011-06-24 15:05,1.06,17809.0,United Kingdom
172588,C558061,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-06-24 15:15,4.95,12809.0,Portugal
172792,C558080,22847,BREAD BIN DINER STYLE IVORY,-1,2011-06-26 11:35,16.95,15104.0,United Kingdom
172793,C558080,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-06-26 11:35,7.95,15104.0,United Kingdom
172794,C558081,22838,3 TIER CAKE TIN RED AND CREAM,-3,2011-06-26 11:42,14.95,18172.0,United Kingdom
172795,C558082,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-2,2011-06-26 11:43,0.85,16239.0,United Kingdom
172796,C558082,22430,ENAMEL WATERING CAN CREAM,-8,2011-06-26 11:43,4.95,16239.0,United Kingdom
172943,C558088,22767,TRIPLE PHOTO FRAME CORNICE ,-10,2011-06-26 12:08,9.95,14475.0,United Kingdom
172972,C558091,22929,SCHOOL DESK AND CHAIR ,-1,2011-06-26 12:52,65.0,14808.0,United Kingdom
173000,C558095,23210,WHITE ROCKING HORSE HAND PAINTED,-144,2011-06-26 13:13,1.04,15046.0,United Kingdom
173094,C558097,22167, OVAL WALL MIRROR DIAMANTE ,-2,2011-06-26 13:29,9.95,15532.0,United Kingdom
173095,C558097,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-06-26 13:29,9.95,15532.0,United Kingdom
173096,C558097,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-06-26 13:29,1.65,15532.0,United Kingdom
173097,C558097,22167, OVAL WALL MIRROR DIAMANTE ,-1,2011-06-26 13:29,9.95,15532.0,United Kingdom
173098,C558097,22891,TEA FOR ONE POLKADOT,-1,2011-06-26 13:29,4.25,15532.0,United Kingdom
173099,C558097,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2011-06-26 13:29,6.95,15532.0,United Kingdom
173422,C558106,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,2011-06-26 14:59,1.25,13668.0,United Kingdom
173423,C558106,22427,ENAMEL FLOWER JUG CREAM,-1,2011-06-26 14:59,5.95,13668.0,United Kingdom
173424,C558106,21181,PLEASE ONE PERSON METAL SIGN,-1,2011-06-26 14:59,2.1,13668.0,United Kingdom
173425,C558106,22433,WATERING CAN GREEN DINOSAUR,-1,2011-06-26 14:59,1.95,13668.0,United Kingdom
173426,C558106,21467,CHERRY CROCHET FOOD COVER,-1,2011-06-26 14:59,3.75,13668.0,United Kingdom
173447,C558110,47599A,PINK PARTY BAGS,-6,2011-06-26 15:47,2.1,17731.0,United Kingdom
173448,C558110,47566,PARTY BUNTING,-8,2011-06-26 15:47,4.95,17731.0,United Kingdom
173449,C558110,23108,SET OF 10 LED DOLLY LIGHTS,-2,2011-06-26 15:47,6.25,17731.0,United Kingdom
173450,C558110,23084,RABBIT NIGHT LIGHT,-12,2011-06-26 15:47,2.08,17731.0,United Kingdom
173451,C558110,23079,TOADSTOOL BEDSIDE LIGHT ,-2,2011-06-26 15:47,8.95,17731.0,United Kingdom
173452,C558110,23010,CIRCUS PARADE BABY GIFT SET,-2,2011-06-26 15:47,16.95,17731.0,United Kingdom
173453,C558110,23008,DOLLY GIRL BABY GIFT SET,-2,2011-06-26 15:47,16.95,17731.0,United Kingdom
173454,C558110,22969,HOMEMADE JAM SCENTED CANDLES,-12,2011-06-26 15:47,1.45,17731.0,United Kingdom
173455,C558110,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,2011-06-26 15:47,0.55,17731.0,United Kingdom
173456,C558110,22768,FAMILY PHOTO FRAME CORNICE,-2,2011-06-26 15:47,9.95,17731.0,United Kingdom
173457,C558110,22767,TRIPLE PHOTO FRAME CORNICE ,-2,2011-06-26 15:47,9.95,17731.0,United Kingdom
173458,C558110,22427,ENAMEL FLOWER JUG CREAM,-3,2011-06-26 15:47,5.95,17731.0,United Kingdom
173459,C558110,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2011-06-26 15:47,8.5,17731.0,United Kingdom
173460,C558110,22128,PARTY CONES CANDY ASSORTED,-12,2011-06-26 15:47,1.25,17731.0,United Kingdom
173461,C558110,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,-6,2011-06-26 15:47,2.55,17731.0,United Kingdom
173462,C558110,22423,REGENCY CAKESTAND 3 TIER,-4,2011-06-26 15:47,12.75,17731.0,United Kingdom
173469,C558112,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-06-26 16:08,8.95,17114.0,United Kingdom
173470,C558112,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,2011-06-26 16:08,2.55,17114.0,United Kingdom
173471,C558112,23091,ZINC HERB GARDEN CONTAINER,-1,2011-06-26 16:08,6.25,17114.0,United Kingdom
173472,C558112,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-06-26 16:08,9.95,17114.0,United Kingdom
173473,C558112,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2011-06-26 16:08,8.5,17114.0,United Kingdom
173474,C558112,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-1,2011-06-26 16:08,6.75,17114.0,United Kingdom
173636,C558128,23270,SET OF 2 CERAMIC PAINTED HEARTS ,-6,2011-06-27 11:14,1.45,13742.0,United Kingdom
173637,C558129,21257,VICTORIAN SEWING BOX MEDIUM,-2,2011-06-27 11:18,7.95,12919.0,United Kingdom
173700,C558189,84631,FRUIT TREE AND BIRDS WALL PLAQUE,-2,2011-06-27 12:16,7.95,15996.0,United Kingdom
173983,C558202,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-1,2011-06-27 13:24,1.25,17841.0,United Kingdom
173984,C558202,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-06-27 13:24,1.25,17841.0,United Kingdom
173985,C558202,23180,MUM'S KITCHEN CLOCK,-1,2011-06-27 13:24,4.95,17841.0,United Kingdom
174235,C558239,21890,S/6 WOODEN SKITTLES IN COTTON BAG,-1,2011-06-27 15:24,3.25,16966.0,United Kingdom
174268,C558249,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-06-27 16:59,3.75,17562.0,United Kingdom
174269,C558252,22429,ENAMEL MEASURING JUG CREAM,-2,2011-06-27 17:02,4.25,18155.0,United Kingdom
174270,C558252,22427,ENAMEL FLOWER JUG CREAM,-2,2011-06-27 17:02,5.95,18155.0,United Kingdom
174271,C558252,22156,HEART DECORATION WITH PEARLS ,-4,2011-06-27 17:02,0.85,18155.0,United Kingdom
174272,C558253,22741,FUNKY DIVA PEN,-1,2011-06-27 17:04,0.85,13611.0,United Kingdom
174273,C558253,22429,ENAMEL MEASURING JUG CREAM,-3,2011-06-27 17:04,4.25,13611.0,United Kingdom
174274,C558254,21843,RED RETROSPOT CAKE STAND,-1,2011-06-27 17:05,10.95,16670.0,United Kingdom
174275,C558254,22784,LANTERN CREAM GAZEBO ,-1,2011-06-27 17:05,4.95,16670.0,United Kingdom
174276,C558255,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-06-27 17:06,2.95,12955.0,United Kingdom
174277,C558256,22381,TOY TIDY PINK POLKADOT,-2,2011-06-27 17:08,2.1,13552.0,United Kingdom
174278,C558256,21155,RED RETROSPOT PEG BAG,-6,2011-06-27 17:08,2.55,13552.0,United Kingdom
174279,C558257,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-3,2011-06-27 17:27,1.65,18198.0,United Kingdom
174280,C558257,23031,DRAWER KNOB CRACKLE GLAZE PINK,-4,2011-06-27 17:27,1.65,18198.0,United Kingdom
174281,C558257,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-3,2011-06-27 17:27,1.65,18198.0,United Kingdom
174282,C558257,23028,DRAWER KNOB CRACKLE GLAZE BLUE,-5,2011-06-27 17:27,1.65,18198.0,United Kingdom
174283,C558258,22423,REGENCY CAKESTAND 3 TIER,-2,2011-06-27 17:28,10.95,13014.0,United Kingdom
174284,C558258,22055,MINI CAKE STAND  HANGING STRAWBERY,-2,2011-06-27 17:28,1.65,13014.0,United Kingdom
174480,C558312,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-06-28 11:30,2.95,12955.0,United Kingdom
174481,C558313,23245,SET OF 3 REGENCY CAKE TINS,-3,2011-06-28 11:31,4.95,13870.0,United Kingdom
174482,C558313,22629,SPACEBOY LUNCH BOX ,-1,2011-06-28 11:31,1.95,13870.0,United Kingdom
174556,C558326,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-06-28 11:59,4.95,13300.0,United Kingdom
174557,C558326,22551,PLASTERS IN TIN SPACEBOY,-1,2011-06-28 11:59,1.65,13300.0,United Kingdom
174558,C558327,46000S,POLYESTER FILLER PAD 40x40cm,-24,2011-06-28 12:04,1.45,17900.0,United Kingdom
174559,C558327,21927,BLUE/CREAM STRIPE CUSHION COVER ,-12,2011-06-28 12:04,1.25,17900.0,United Kingdom
174560,C558327,21926,RED/CREAM STRIPE CUSHION COVER ,-12,2011-06-28 12:04,1.25,17900.0,United Kingdom
174589,C558329,46000S,POLYESTER FILLER PAD 40x40cm,-12,2011-06-28 12:09,1.45,17900.0,United Kingdom
174590,C558329,21927,BLUE/CREAM STRIPE CUSHION COVER ,-12,2011-06-28 12:09,1.25,17900.0,United Kingdom
174732,C558354,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-5,2011-06-28 14:57,0.83,14854.0,United Kingdom
174733,C558354,22493,PAINT YOUR OWN CANVAS SET,-1,2011-06-28 14:57,1.65,14854.0,United Kingdom
174734,C558354,22999,TRAVEL CARD WALLET VINTAGE LEAF,-2,2011-06-28 14:57,0.42,14854.0,United Kingdom
174735,C558354,23191,BUNDLE OF 3 RETRO NOTE BOOKS,-2,2011-06-28 14:57,1.65,14854.0,United Kingdom
174818,C558357,75049L,LARGE CIRCULAR MIRROR MOBILE,-8,2011-06-28 15:04,0.85,15502.0,United Kingdom
174819,C558357,22112,CHOCOLATE HOT WATER BOTTLE,-1,2011-06-28 15:04,4.37,15502.0,United Kingdom
174820,C558357,M,Manual,-2,2011-06-28 15:04,3.56,15502.0,United Kingdom
174843,C558360,21530,DAIRY MAID TOASTRACK,-12,2011-06-28 15:10,0.79,16701.0,United Kingdom
174844,C558360,79163,BLACK CHAMPAGNE GLASS,-7,2011-06-28 15:10,0.39,16701.0,United Kingdom
174845,C558360,23168,CLASSIC CAFE SUGAR DISPENSER,-1,2011-06-28 15:10,1.25,16701.0,United Kingdom
174846,C558361,82001S,VINYL RECORD FRAME SILVER,-1,2011-06-28 15:13,3.75,15128.0,United Kingdom
174847,C558361,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,2011-06-28 15:13,4.15,15128.0,United Kingdom
174848,C558361,23168,CLASSIC CAFE SUGAR DISPENSER,-3,2011-06-28 15:13,1.25,15128.0,United Kingdom
174849,C558361,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,2011-06-28 15:13,1.95,15128.0,United Kingdom
174850,C558361,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-06-28 15:13,1.25,15128.0,United Kingdom
175160,C558405,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-16,2011-06-29 10:30,4.25,13881.0,United Kingdom
175273,C558422,23300,GARDENERS KNEELING PAD CUP OF TEA ,-1,2011-06-29 11:54,1.65,16779.0,United Kingdom
175274,C558422,71053,WHITE METAL LANTERN,-16,2011-06-29 11:54,3.39,16779.0,United Kingdom
175275,C558422,22998,TRAVEL CARD WALLET KEEP CALM,-24,2011-06-29 11:54,0.42,16779.0,United Kingdom
175276,C558423,21890,S/6 WOODEN SKITTLES IN COTTON BAG,-1,2011-06-29 12:05,2.75,16966.0,United Kingdom
175307,C558433,21708,FOLDING UMBRELLA CREAM POLKADOT,-1,2011-06-29 12:31,4.95,14606.0,United Kingdom
175308,C558434,23175,REGENCY MILK JUG PINK ,-1,2011-06-29 12:36,3.25,15304.0,United Kingdom
175309,C558434,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-06-29 12:36,2.95,15304.0,United Kingdom
175328,C558436,22492,MINI PAINT SET VINTAGE ,-36,2011-06-29 12:45,0.65,15805.0,United Kingdom
175355,C558438,84978,HANGING HEART JAR T-LIGHT HOLDER,-7,2011-06-29 12:51,1.06,15189.0,United Kingdom
175358,C558439,22804,CANDLEHOLDER PINK HANGING HEART,-2,2011-06-29 12:53,2.95,12584.0,Italy
175359,C558439,22848,BREAD BIN DINER STYLE PINK,-1,2011-06-29 12:53,16.95,12584.0,Italy
175360,C558439,22849,BREAD BIN DINER STYLE MINT,-1,2011-06-29 12:53,16.95,12584.0,Italy
175440,C558444,75049L,LARGE CIRCULAR MIRROR MOBILE,-4,2011-06-29 13:29,0.85,15311.0,United Kingdom
175441,C558444,21313,GLASS HEART T-LIGHT HOLDER ,-1,2011-06-29 13:29,0.64,15311.0,United Kingdom
175442,C558444,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-06-29 13:29,1.06,15311.0,United Kingdom
175443,C558444,21314,SMALL GLASS HEART TRINKET POT,-5,2011-06-29 13:29,1.85,15311.0,United Kingdom
175444,C558444,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-06-29 13:29,5.95,15311.0,United Kingdom
175445,C558444,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,2011-06-29 13:29,0.64,15311.0,United Kingdom
175446,C558444,23206,LUNCH BAG APPLE DESIGN,-1,2011-06-29 13:29,1.45,15311.0,United Kingdom
175447,C558444,22778,GLASS CLOCHE SMALL,-1,2011-06-29 13:29,3.39,15311.0,United Kingdom
175448,C558444,21033,JUMBO BAG CHARLIE AND LOLA TOYS,-1,2011-06-29 13:29,1.79,15311.0,United Kingdom
175449,C558444,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,2011-06-29 13:29,1.79,15311.0,United Kingdom
175450,C558444,85099B,JUMBO BAG RED RETROSPOT,-1,2011-06-29 13:29,1.76,15311.0,United Kingdom
175451,C558444,22386,JUMBO BAG PINK POLKADOT,-1,2011-06-29 13:29,1.79,15311.0,United Kingdom
175631,C558463,84029E,RED WOOLLY HOTTIE WHITE HEART.,-1,2011-06-29 15:14,3.95,13982.0,United Kingdom
175632,C558463,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-06-29 15:14,2.55,13982.0,United Kingdom
175633,C558463,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-06-29 15:14,2.55,13982.0,United Kingdom
175634,C558463,22464,HANGING METAL HEART LANTERN,-1,2011-06-29 15:14,1.65,13982.0,United Kingdom
175635,C558465,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-06-29 15:19,3.75,13418.0,United Kingdom
175636,C558466,21110,LARGE CAKE TOWEL PINK SPOTS,-2,2011-06-29 15:20,6.75,12951.0,United Kingdom
175652,C558468,22607,WOODEN ROUNDERS GARDEN SET ,-1,2011-06-29 15:23,8.5,17389.0,United Kingdom
175653,C558469,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-06-29 15:31,4.95,17757.0,United Kingdom
175658,C558471,22974,CHILDRENS DOLLY GIRL MUG,-1,2011-06-29 15:38,1.65,12408.0,Belgium
175789,C558521,15058B,PINK POLKADOT GARDEN PARASOL,-2,2011-06-30 10:31,6.75,13113.0,United Kingdom
175790,C558521,23298,SPOTTY BUNTING,-2,2011-06-30 10:31,4.15,13113.0,United Kingdom
175791,C558522,22429,ENAMEL MEASURING JUG CREAM,-5,2011-06-30 10:33,4.25,15932.0,United Kingdom
175802,C558525,M,Manual,-7,2011-06-30 10:52,1.95,13113.0,United Kingdom
175815,C558530,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,2011-06-30 11:26,8.5,15039.0,United Kingdom
175816,C558531,22424,ENAMEL BREAD BIN CREAM,-1,2011-06-30 11:31,12.75,15039.0,United Kingdom
176189,C558553,23170,REGENCY TEA PLATE ROSES ,-576,2011-06-30 12:44,1.45,17949.0,United Kingdom
176298,C558559,20749,ASSORTED COLOUR MINI CASES,-1,2011-06-30 13:20,7.95,17648.0,United Kingdom
176494,C558575,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,-24,2011-06-30 14:58,1.25,12674.0,France
176542,C558615,21845,DAIRY MAID STRIPE MUG,-4,2011-06-30 16:20,0.79,17719.0,United Kingdom
177198,C558698,20719,WOODLAND CHARLOTTE BAG,-1,2011-07-01 12:11,0.85,16746.0,United Kingdom
177199,C558698,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-1,2011-07-01 12:11,0.85,16746.0,United Kingdom
177200,C558698,20725,LUNCH BAG RED RETROSPOT,-1,2011-07-01 12:11,1.65,16746.0,United Kingdom
177554,C558712,M,Manual,-1,2011-07-01 13:06,2.95,17338.0,United Kingdom
177555,C558712,21735,TWO DOOR CURIO CABINET,-1,2011-07-01 13:06,12.75,17338.0,United Kingdom
177556,C558712,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,2011-07-01 13:06,2.55,17338.0,United Kingdom
177589,C558716,51014L,"FEATHER PEN,LIGHT PINK",-12,2011-07-01 13:22,0.39,17888.0,United Kingdom
177590,C558716,51014C,"FEATHER PEN,COAL BLACK",-12,2011-07-01 13:22,0.39,17888.0,United Kingdom
177591,C558716,23002,TRAVEL CARD WALLET SKULLS,-24,2011-07-01 13:22,0.42,17888.0,United Kingdom
177592,C558716,22998,TRAVEL CARD WALLET KEEP CALM,-24,2011-07-01 13:22,0.42,17888.0,United Kingdom
177593,C558716,22997,TRAVEL CARD WALLET UNION JACK,-24,2011-07-01 13:22,0.42,17888.0,United Kingdom
177594,C558716,22992,REVOLVER WOODEN RULER ,-12,2011-07-01 13:22,1.95,17888.0,United Kingdom
177595,C558716,22418,10 COLOUR SPACEBOY PEN,-10,2011-07-01 13:22,0.85,17888.0,United Kingdom
177596,C558716,22374,AIRLINE BAG VINTAGE JET SET RED,-2,2011-07-01 13:22,4.25,17888.0,United Kingdom
177597,C558716,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,-1,2011-07-01 13:22,4.25,17888.0,United Kingdom
177598,C558716,22371,AIRLINE BAG VINTAGE TOKYO 78,-2,2011-07-01 13:22,4.25,17888.0,United Kingdom
177599,C558716,21829,DINOSAUR KEYRINGS ASSORTED,-108,2011-07-01 13:22,0.21,17888.0,United Kingdom
177600,C558716,16259,PIECE OF CAMO STATIONERY SET,-108,2011-07-01 13:22,0.08,17888.0,United Kingdom
177601,C558716,10133,COLOURING PENCILS BROWN TUBE,-10,2011-07-01 13:22,0.42,17888.0,United Kingdom
